zip,type,primary_city,state,area_codes,latitude,longitude,estimated_population
1612,STANDARD,Paxton,MA,508,42.31,-71.93,3934
1613,PO BOX,Worcester,MA,508,42.26,-71.8,1083
1614,PO BOX,Worcester,MA,508,42.26,-71.8,0
1615,PO BOX,Worcester,MA,508,42.26,-71.8,0
1653,UNIQUE,Worcester,MA,508,42.26,-71.8,0
1654,UNIQUE,Worcester,MA,508,42.26,-71.8,0
1655,STANDARD,Worcester,MA,508,42.26,-71.8,0
1701,STANDARD,Framingham,MA,"508,617,774,781,978",42.3,-71.43,27821
1702,STANDARD,Framingham,MA,508,42.3,-71.43,23402
1703,PO BOX,Framingham,MA,508,42.3,-71.43,0
1704,PO BOX,Framingham,MA,508,42.3,-71.43,0
1705,PO BOX,Framingham,MA,508,42.3,-71.43,0
1718,STANDARD,Village Of Nagog Woods,MA,978,42.51,-71.41,580
1719,STANDARD,Boxborough,MA,978,42.5,-71.5,4749
1720,STANDARD,Acton,MA,"978,508,617,781",42.48,-71.46,19114
1721,STANDARD,Ashland,MA,"508,617",42.25,-71.46,14769
1730,STANDARD,Bedford,MA,781,42.48,-71.26,11940
1731,STANDARD,Hanscom Afb,MA,781,42.46,-71.28,1343
1740,STANDARD,Bolton,MA,978,42.43,-71.6,4456
1741,STANDARD,Carlisle,MA,978,42.53,-71.35,4692
1742,STANDARD,Concord,MA,"508,978",42.45,-71.35,15042
1745,STANDARD,Fayville,MA,508,42.29,-71.5,430
1746,STANDARD,Holliston,MA,"508,774",42.2,-71.43,12696
1747,STANDARD,Hopedale,MA,508,42.12,-71.54,5323
1748,STANDARD,Hopkinton,MA,"508,774",42.22,-71.52,13078
1749,STANDARD,Hudson,MA,"508,978",42.39,-71.56,16503
1752,STANDARD,Marlborough,MA,"508,978,774",42.34,-71.54,31660
1754,STANDARD,Maynard,MA,978,42.42,-71.45,8873
1756,STANDARD,Mendon,MA,508,42.1,-71.55,5234
1757,STANDARD,Milford,MA,"508,617,774",42.14,-71.51,22801
1760,STANDARD,Natick,MA,"508,617",42.28,-71.35,28611
1770,STANDARD,Sherborn,MA,508,42.23,-71.36,3937
1772,STANDARD,Southborough,MA,"508,978",42.3,-71.51,8678
1773,STANDARD,Lincoln,MA,"978,781",42.41,-71.3,4870
1775,STANDARD,Stow,MA,978,42.43,-71.5,6132
1776,STANDARD,Sudbury,MA,"508,978",42.36,-71.4,16252
1778,STANDARD,Wayland,MA,"508,978",42.36,-71.36,12273
1784,PO BOX,Woodville,MA,,42.23,-71.55,0
1801,STANDARD,Woburn,MA,"508,781,978,339,617",42.48,-71.15,33608
1803,STANDARD,Burlington,MA,"617,781,508,978,339",42.5,-71.2,22104
1805,UNIQUE,Burlington,MA,781,42.5,-71.2,0
1806,UNIQUE,Woburn,MA,339,42.47,-71.15,0
1807,UNIQUE,Woburn,MA,339,42.48,-71.15,0
1808,UNIQUE,Woburn,MA,339,42.5,-71.12,0
1810,STANDARD,Andover,MA,"978,617,781",42.65,-71.14,30346
1812,UNIQUE,Andover,MA,351,42.65,-71.14,0
1813,UNIQUE,Woburn,MA,339,42.48,-71.15,0
1815,UNIQUE,Woburn,MA,339,42.48,-71.15,0
1821,STANDARD,Billerica,MA,"617,978",42.55,-71.26,26961
1822,PO BOX,Billerica,MA,351,42.55,-71.26,0
1824,STANDARD,Chelmsford,MA,978,42.59,-71.36,23196
1826,STANDARD,Dracut,MA,"978,617",42.66,-71.3,26388
1827,STANDARD,Dunstable,MA,"978,617",42.66,-71.48,2850
1830,STANDARD,Haverhill,MA,978,42.78,-71.08,19190
1831,PO BOX,Haverhill,MA,978,42.78,-71.08,632
1832,STANDARD,Haverhill,MA,"978,508",42.78,-71.08,17585
1833,STANDARD,Georgetown,MA,978,42.73,-70.98,7314
1834,STANDARD,Groveland,MA,978,42.75,-71.03,5915
1835,STANDARD,Haverhill,MA,978,42.78,-71.08,11875
1840,STANDARD,Lawrence,MA,978,42.7,-71.16,3383
1841,STANDARD,Lawrence,MA,"978,508",42.7,-71.16,33432
1842,PO BOX,Lawrence,MA,351,42.7,-71.16,1174
1843,STANDARD,Lawrence,MA,"978,508",42.7,-71.16,18352
1844,STANDARD,Methuen,MA,"781,978",42.71,-71.18,40836
1845,STANDARD,North Andover,MA,978,42.7,-71.11,24329
1850,STANDARD,Lowell,MA,978,42.63,-71.32,11001
1851,STANDARD,Lowell,MA,"508,978,617",42.63,-71.32,23694
1852,STANDARD,Lowell,MA,"508,978",42.63,-71.32,23950
1853,PO BOX,Lowell,MA,351,42.63,-71.32,1292
1854,STANDARD,Lowell,MA,978,42.63,-71.32,17446
1860,STANDARD,Merrimac,MA,978,42.83,-71,5611
1862,STANDARD,North Billerica,MA,"978,617,508",42.57,-71.29,8263
1863,STANDARD,North Chelmsford,MA,"978,617",42.63,-71.39,7753
1864,STANDARD,North Reading,MA,978,42.56,-71.06,13411
1865,PO BOX,Nutting Lake,MA,,42.54,-71.25,0
1866,PO BOX,Pinehurst,MA,,42.53,-71.23,0
1867,STANDARD,Reading,MA,"781,617",42.53,-71.1,21499
1876,STANDARD,Tewksbury,MA,"978,617",42.61,-71.23,25645
1879,STANDARD,Tyngsboro,MA,978,42.68,-71.41,10293
1880,STANDARD,Wakefield,MA,"617,781,339",42.5,-71.06,22162
1885,PO BOX,West Boxford,MA,,42.67,-71.03,0
1886,STANDARD,Westford,MA,"978,508",42.58,-71.43,20376
1887,STANDARD,Wilmington,MA,"508,978,781,617",42.55,-71.16,20129
1888,PO BOX,Woburn,MA,781,42.48,-71.15,0
1889,UNIQUE,North Reading,MA,351,42.56,-71.06,0
1890,STANDARD,Winchester,MA,"781,978,617",42.45,-71.14,19213
1899,UNIQUE,Andover,MA,351,42.65,-71.14,0
1901,STANDARD,Lynn,MA,781,42.47,-70.96,1155
1902,STANDARD,Lynn,MA,"617,781,339",42.47,-70.96,30268
1903,PO BOX,Lynn,MA,339,42.47,-70.96,851
1904,STANDARD,Lynn,MA,"781,978",42.47,-70.96,15967
1905,STANDARD,Lynn,MA,"781,617,339",42.47,-70.96,18244
1906,STANDARD,Saugus,MA,"617,781,978,339",42.46,-71.01,23413
1907,STANDARD,Swampscott,MA,"781,978",42.46,-70.89,12470
1908,STANDARD,Nahant,MA,"781,617",42.42,-70.92,3119
1910,UNIQUE,Lynn,MA,339,42.47,-70.96,0
1913,STANDARD,Amesbury,MA,978,42.85,-70.92,14037
1915,STANDARD,Beverly,MA,"978,781,508",42.55,-70.84,31324
1921,STANDARD,Boxford,MA,"508,978",42.67,-70.98,7331
1922,STANDARD,Byfield,MA,"617,978",42.75,-70.93,2848
1923,STANDARD,Danvers,MA,"978,617,351",42.57,-70.95,23360
1929,STANDARD,Essex,MA,978,42.63,-70.77,2928
1930,STANDARD,Gloucester,MA,978,42.62,-70.66,23856
1931,PO BOX,Gloucester,MA,351,42.62,-70.66,442
1936,PO BOX,Hamilton,MA,978,42.61,-70.86,0
1937,PO BOX,Hathorne,MA,978,42.57,-70.95,0
1938,STANDARD,Ipswich,MA,978,42.67,-70.83,11683
1940,STANDARD,Lynnfield,MA,781,42.53,-71.04,10993
1944,STANDARD,Manchester,MA,"978,508",42.56,-70.76,4620
1945,STANDARD,Marblehead,MA,"781,617",42.5,-70.85,18127
1949,STANDARD,Middleton,MA,978,42.6,-71.01,6965
1950,STANDARD,Newburyport,MA,978,42.81,-70.88,15198
1951,STANDARD,Newbury,MA,978,42.8,-71,3207
1952,STANDARD,Salisbury,MA,978,42.83,-70.84,6787
1960,STANDARD,Peabody,MA,"978,508,617",42.53,-70.97,43688
1961,PO BOX,Peabody,MA,508,42.53,-70.97,0
1965,PO BOX,Prides Crossing,MA,,42.56,-70.86,0
1966,STANDARD,Rockport,MA,"978,508",42.64,-70.61,6287
1969,STANDARD,Rowley,MA,978,42.71,-70.87,5259
1970,STANDARD,Salem,MA,"978,781,617",42.51,-70.9,32194
1971,PO BOX,Salem,MA,351,42.51,-70.89,0
1982,STANDARD,South Hamilton,MA,"508,617,978",42.62,-70.86,6501
1983,STANDARD,Topsfield,MA,978,42.63,-70.95,5449
1984,STANDARD,Wenham,MA,978,42.6,-70.88,3350
1985,STANDARD,West Newbury,MA,978,42.8,-71,3927
2018,PO BOX,Accord,MA,,42.17,-70.88,0
2019,STANDARD,Bellingham,MA,"508,774",42.09,-71.47,14707
2020,PO BOX,Brant Rock,MA,,42.08,-70.64,661
2021,STANDARD,Canton,MA,"781,617,339",42.15,-71.13,18954
2025,STANDARD,Cohasset,MA,"781,617,339",42.23,-70.8,6515
2026,STANDARD,Dedham,MA,"617,781",42.24,-71.17,20528
2027,PO BOX,Dedham,MA,339,42.24,-71.17,0
2030,STANDARD,Dover,MA,"508,781,774",42.24,-71.27,5123
2031,STANDARD,East Mansfield,MA,508,42.02,-71.17,0
2032,STANDARD,East Walpole,MA,"508,774,339,781",42.15,-71.21,3705
2035,STANDARD,Foxboro,MA,"508,781,774",42.06,-71.24,14783
2038,STANDARD,Franklin,MA,"508,774",42.08,-71.38,27220
2040,PO BOX,Greenbush,MA,,42.19,-70.76,0
2041,PO BOX,Green Harbor,MA,781,42.1,-70.71,770
2043,STANDARD,Hingham,MA,"617,781,339",42.23,-70.88,19512
2044,UNIQUE,Hingham,MA,339,42.23,-70.88,0
2045,STANDARD,Hull,MA,781,42.3,-70.9,8990
2047,PO BOX,Humarock,MA,781,42.19,-70.76,595
2048,STANDARD,Mansfield,MA,"508,978,781,774",42.02,-71.21,20294
2050,STANDARD,Marshfield,MA,"781,339",42.09,-70.7,19432
2051,PO BOX,Marshfield Hills,MA,,42.15,-70.73,661
2052,STANDARD,Medfield,MA,"508,617,774",42.18,-71.3,11150
2053,STANDARD,Medway,MA,"508,774",42.13,-71.4,11358
2054,STANDARD,Millis,MA,"508,781,774",42.16,-71.35,7110
2055,PO BOX,Minot,MA,,42.19,-70.76,0
2056,STANDARD,Norfolk,MA,508,42.11,-71.31,8410
2059,PO BOX,North Marshfield,MA,,42.1,-70.71,0
2060,PO BOX,North Scituate,MA,,42.21,-70.76,0
2061,STANDARD,Norwell,MA,"781,339",42.16,-70.78,9372
2062,STANDARD,Norwood,MA,"617,781,508",42.18,-71.19,24326
2065,PO BOX,Ocean Bluff,MA,,42.1,-70.71,388
2066,STANDARD,Scituate,MA,"617,781,339",42.18,-70.73,14992
2067,STANDARD,Sharon,MA,"781,339",42.11,-71.18,16154
2070,PO BOX,Sheldonville,MA,,42.05,-71.35,0
2071,STANDARD,South Walpole,MA,"508,774",42.09,-71.27,934
2072,STANDARD,Stoughton,MA,"508,781,617",42.11,-71.1,23389
2081,STANDARD,Walpole,MA,"508,774,781",42.13,-71.24,16471
2090,STANDARD,Westwood,MA,"781,617,339",42.21,-71.21,13095
2093,STANDARD,Wrentham,MA,"508,774",42.06,-71.33,9499
2108,STANDARD,Boston,MA,"617,781,508,857",42.35,-71.06,3312
2109,STANDARD,Boston,MA,617,42.35,-71.06,4145
2110,STANDARD,Boston,MA,"617,857,508,774,781,000",42.35,-71.06,4313
2111,STANDARD,Boston,MA,"617,781,978",42.35,-71.06,4467
2112,PO BOX,Boston,MA,617,42.35,-71.06,417
2113,STANDARD,Boston,MA,617,42.35,-71.06,4799
2114,STANDARD,Boston,MA,"508,617,781,857",42.35,-71.06,8116
2115,STANDARD,Boston,MA,"617,857",42.35,-71.06,9923
2116,STANDARD,Boston,MA,"617,508,781,978",42.35,-71.06,13687
2117,PO BOX,Boston,MA,617,42.35,-71.06,396
2118,STANDARD,Boston,MA,"617,781,857",42.35,-71.06,16795
2119,STANDARD,Roxbury,MA,"508,617,978",42.35,-71.06,17302
2120,STANDARD,Roxbury Crossing,MA,"617,857",42.35,-71.06,7048
2121,STANDARD,Dorchester,MA,"617,781,857",42.35,-71.06,16415
2122,STANDARD,Dorchester,MA,"617,781",42.35,-71.06,16592
2123,PO BOX,Boston,MA,617,42.35,-71.06,359
2124,STANDARD,Dorchester Center,MA,617,42.35,-71.06,33570
2125,STANDARD,Dorchester,MA,"617,857",42.35,-71.06,22994
2126,STANDARD,Mattapan,MA,617,42.26,-71.1,19266
2127,STANDARD,Boston,MA,"508,617,774,781,857",42.35,-71.06,24051
2128,STANDARD,Boston,MA,"617,857",42.35,-71.06,27419
2129,STANDARD,Charlestown,MA,"617,781,857",42.38,-71.06,13311
2130,STANDARD,Jamaica Plain,MA,"617,857",42.3,-71.11,27060
2131,STANDARD,Roslindale,MA,617,42.28,-71.13,23881
2132,STANDARD,West Roxbury,MA,"617,781",42.28,-71.16,21756
2133,STANDARD,Boston,MA,"617,508,781,857,978",42.35,-71.06,0
2134,STANDARD,Allston,MA,617,42.35,-71.13,12051
2135,STANDARD,Brighton,MA,"617,857",42.35,-71.15,27370
2136,STANDARD,Hyde Park,MA,"617,857",42.26,-71.11,23209
2137,PO BOX,Readville,MA,,42.25,-71.12,0
2138,STANDARD,Cambridge,MA,"617,978,857",42.37,-71.11,21578
2139,STANDARD,Cambridge,MA,"617,781,978,857,339",42.37,-71.11,25969
2140,STANDARD,Cambridge,MA,"617,781,978",42.37,-71.11,14277
2141,STANDARD,Cambridge,MA,"508,617,978,781,339",42.37,-71.11,8418
2142,STANDARD,Cambridge,MA,"617,781,508,857,978",42.37,-71.11,2011
2143,STANDARD,Somerville,MA,617,42.39,-71.1,18622
2144,STANDARD,Somerville,MA,"617,781,857",42.39,-71.1,18051
2145,STANDARD,Somerville,MA,"617,781,857",42.39,-71.1,18704
2148,STANDARD,Malden,MA,"617,781,339,857",42.43,-71.05,47104
2149,STANDARD,Everett,MA,"617,781,857",42.4,-71.05,30367
2150,STANDARD,Chelsea,MA,"617,857",42.39,-71.03,23718
2151,STANDARD,Revere,MA,"781,978,339,617",42.41,-70.99,38954
2152,STANDARD,Winthrop,MA,"617,978,857",42.37,-70.98,14181
2153,PO BOX,Medford,MA,339,42.42,-71.1,0
2155,STANDARD,Medford,MA,"617,781,978,339",42.42,-71.1,44783
2156,PO BOX,West Medford,MA,,42.42,-71.13,0
2163,STANDARD,Boston,MA,"617,339,781,857,978",42.35,-71.06,723
2169,STANDARD,Quincy,MA,"508,617,781",42.26,-71,43214
2170,STANDARD,Quincy,MA,"617,857",42.26,-71,16193
2171,STANDARD,Quincy,MA,"617,857",42.26,-71,15503
2176,STANDARD,Melrose,MA,"978,781,339",42.45,-71.05,23311
2180,STANDARD,Stoneham,MA,"781,617,978",42.47,-71.09,19086
2184,STANDARD,Braintree,MA,"508,617,781,339",42.2,-71,30406
2185,PO BOX,Braintree,MA,781,42.2,-71,0
2186,STANDARD,Milton,MA,617,42.24,-71.08,22628
2187,PO BOX,Milton Village,MA,,42.26,-71.08,0
2188,STANDARD,Weymouth,MA,"617,781,339",42.2,-70.94,12116
2189,STANDARD,East Weymouth,MA,781,42.2,-70.94,11769
2190,STANDARD,South Weymouth,MA,"617,781",42.2,-70.94,13851
2191,STANDARD,North Weymouth,MA,"617,781,339",42.2,-70.94,7287
2196,PO BOX,Boston,MA,617,42.35,-71.06,780
2199,STANDARD,Boston,MA,"617,339,781,857,978",42.35,-71.06,1239
2201,UNIQUE,Boston,MA,617,42.35,-71.06,0
2203,STANDARD,Boston,MA,617,42.35,-71.06,0
2204,UNIQUE,Boston,MA,617,42.35,-71.06,0
2205,PO BOX,Boston,MA,617,42.35,-71.06,1513
2206,UNIQUE,Boston,MA,617,42.35,-71.06,0
2207,UNIQUE,Boston,MA,617,42.35,-71.05,0
2210,STANDARD,Boston,MA,617,42.35,-71.06,1495
2211,UNIQUE,Boston,MA,617,42.35,-71.06,0
2212,UNIQUE,Boston,MA,617,42.35,-71.06,0
2215,STANDARD,Boston,MA,617,42.35,-71.06,7098
2216,UNIQUE,Boston,MA,617,42.34,-71.07,0
2217,UNIQUE,Boston,MA,617,42.35,-71.06,0
2222,STANDARD,Boston,MA,"617,857",42.35,-71.06,0
2228,PO BOX,East Boston,MA,,42.35,-71.06,0
2238,PO BOX,Cambridge,MA,617,42.37,-71.11,494
2239,UNIQUE,Cambridge,MA,617,42.36,-71.1,0
2241,UNIQUE,Boston,MA,617,42.35,-71.06,0
2266,UNIQUE,Boston,MA,617,42.35,-71.06,0
2269,PO BOX,Quincy,MA,617,42.26,-71,426
2283,STANDARD,Boston,MA,"617,781,978",42.35,-71.06,0
2284,STANDARD,Boston,MA,"508,617,781,857,978",42.35,-71.06,0
2293,UNIQUE,Boston,MA,617,42.35,-71.06,0
2295,UNIQUE,Boston,MA,617,42.35,-71.06,0
2297,UNIQUE,Boston,MA,617,42.35,-71.06,0
2298,PO BOX,Boston,MA,617,42.34,-71.05,0
2301,STANDARD,Brockton,MA,"508,617,774",42.08,-71.02,44024
2302,STANDARD,Brockton,MA,"508,617,774",42.08,-71.02,25132
2303,PO BOX,Brockton,MA,508,42.08,-71.02,1124
2304,PO BOX,Brockton,MA,508,42.08,-71.02,0
2305,PO BOX,Brockton,MA,508,42.08,-71.02,0
2322,STANDARD,Avon,MA,508,42.11,-71.03,3831
2324,STANDARD,Bridgewater,MA,"508,774",41.98,-70.97,19223
2325,UNIQUE,Bridgewater,MA,508,41.98,-70.97,0
2327,PO BOX,Bryantville,MA,,42.06,-70.8,526
2330,STANDARD,Carver,MA,"508,774",41.88,-70.76,9328
2331,PO BOX,Duxbury,MA,339,42.04,-70.67,1673
2332,STANDARD,Duxbury,MA,"781,617",42.04,-70.67,11874
2333,STANDARD,East Bridgewater,MA,"508,774",42.03,-70.95,11875
2334,PO BOX,Easton,MA,508,42.03,-71.1,0
2337,PO BOX,Elmwood,MA,,42.01,-70.96,0
2338,STANDARD,Halifax,MA,"781,339",41.98,-70.86,6682
2339,STANDARD,Hanover,MA,"617,781",42.11,-70.81,12397
2340,UNIQUE,Hanover,MA,339,42.11,-70.81,0
2341,STANDARD,Hanson,MA,781,42.06,-70.85,8504
2343,STANDARD,Holbrook,MA,781,42.14,-71,9085
2344,UNIQUE,Middleboro,MA,508,41.86,-70.9,0
2345,PO BOX,Manomet,MA,508,41.92,-70.56,1276
2346,STANDARD,Middleboro,MA,"508,774",41.86,-70.9,19462
2347,STANDARD,Lakeville,MA,"781,508",41.85,-70.95,9319
2348,UNIQUE,Lakeville,MA,508,41.86,-70.9,0
2349,UNIQUE,Middleboro,MA,508,41.86,-70.9,0
2350,PO BOX,Monponsett,MA,,42.02,-70.84,447
2351,STANDARD,Abington,MA,781,42.11,-70.95,13780
2355,PO BOX,North Carver,MA,508,41.91,-70.79,0
2356,STANDARD,North Easton,MA,508,42.05,-71.1,10331
2357,UNIQUE,North Easton,MA,508,42.05,-71.1,0
2358,PO BOX,North Pembroke,MA,,42.09,-70.78,0
2359,STANDARD,Pembroke,MA,"781,339",42.06,-70.8,15037
2360,STANDARD,Plymouth,MA,"508,617,774",41.95,-70.66,44333
2361,PO BOX,Plymouth,MA,508,41.95,-70.66,0
2362,PO BOX,Plymouth,MA,617,41.95,-70.66,902
2364,STANDARD,Kingston,MA,"781,339,617",41.99,-70.71,10556
2366,PO BOX,South Carver,MA,508,41.83,-70.72,0
2367,STANDARD,Plympton,MA,"508,781",41.95,-70.81,2488
2368,STANDARD,Randolph,MA,"617,781,339",42.17,-71.05,26599
2370,STANDARD,Rockland,MA,"781,339",42.13,-70.91,14690
2375,STANDARD,South Easton,MA,"508,781,774",42.03,-71.1,8528
2379,STANDARD,West Bridgewater,MA,"508,781",42.01,-71,6030
2381,PO BOX,White Horse Beach,MA,508,41.93,-70.59,0
2382,STANDARD,Whitman,MA,781,42.08,-70.93,12411
2420,STANDARD,Lexington,MA,"781,617,339",42.44,-71.23,13148
2421,STANDARD,Lexington,MA,"617,781",42.44,-71.23,15237
2445,STANDARD,Brookline,MA,"617,857",42.32,-71.14,16149
2446,STANDARD,Brookline,MA,"617,857",42.32,-71.14,21302
2447,PO BOX,Brookline Village,MA,,42.33,-71.13,0
2451,STANDARD,Waltham,MA,"781,617,508,339",42.38,-71.24,14526
2452,STANDARD,Waltham,MA,"781,617,339,774,978",42.38,-71.24,9731
2453,STANDARD,Waltham,MA,"781,617,508,774,978",42.38,-71.24,20076
2454,PO BOX,Waltham,MA,339,42.38,-71.24,473
2455,PO BOX,North Waltham,MA,,42.39,-71.22,0
2456,PO BOX,New Town,MA,617,42.33,-71.2,0
2457,PO BOX,Babson Park,MA,,42.29,-71.26,0
2458,STANDARD,Newton,MA,"617,781,857",42.33,-71.2,10355
2459,STANDARD,Newton Center,MA,"617,781,508",42.31,-71.19,16153
2460,STANDARD,Newtonville,MA,"617,781,857",42.35,-71.2,7764
2461,STANDARD,Newton Highlands,MA,"617,781",42.31,-71.2,6253
2462,STANDARD,Newton Lower Falls,MA,617,42.33,-71.25,1184
2464,STANDARD,Newton Upper Falls,MA,617,42.31,-71.22,2480
2465,STANDARD,West Newton,MA,"781,617,857",42.35,-71.22,10288
2466,STANDARD,Auburndale,MA,"617,781",42.34,-71.24,5838
2467,STANDARD,Chestnut Hill,MA,"781,617,857",42.31,-71.16,13071
2468,STANDARD,Waban,MA,"781,617",42.32,-71.23,5140
2471,PO BOX,Watertown,MA,"617,781",42.36,-71.17,0
2472,STANDARD,Watertown,MA,"617,781,978,857",42.36,-71.17,26221
2474,STANDARD,Arlington,MA,"781,617",42.41,-71.16,22275
2475,PO BOX,Arlington Heights,MA,,42.41,-71.18,0
2476,STANDARD,Arlington,MA,"617,781,339",42.41,-71.16,14383
2477,UNIQUE,Watertown,MA,617,42.36,-71.17,0
2478,STANDARD,Belmont,MA,"617,781,857",42.39,-71.18,21169
2479,PO BOX,Waverley,MA,,42.39,-71.17,0
2481,STANDARD,Wellesley Hills,MA,"781,617,508,774",42.31,-71.27,13012
2482,STANDARD,Wellesley,MA,"508,617,781,339,774",42.3,-71.28,8821
2492,STANDARD,Needham,MA,"781,774,857",42.28,-71.24,17587
2493,STANDARD,Weston,MA,"781,617",42.36,-71.26,9839
2494,STANDARD,Needham Heights,MA,"781,617,339",42.28,-71.24,7910
2495,PO BOX,Nonantum,MA,,42.33,-71.2,0
2532,STANDARD,Buzzards Bay,MA,"508,774",41.75,-70.61,8780
2534,PO BOX,Cataumet,MA,508,41.66,-70.61,855
2535,STANDARD,Chilmark,MA,508,41.34,-70.74,1000
2536,STANDARD,East Falmouth,MA,508,41.56,-70.55,16726
2537,STANDARD,East Sandwich,MA,508,41.73,-70.43,5529
2538,STANDARD,East Wareham,MA,508,41.77,-70.64,3657
2539,STANDARD,Edgartown,MA,"508,774",41.38,-70.53,4236
2540,STANDARD,Falmouth,MA,"978,508",41.56,-70.62,5909
2541,PO BOX,Falmouth,MA,508,41.54,-70.6,571
2542,STANDARD,Buzzards Bay,MA,"508,774",41.75,-70.61,581
2543,STANDARD,Woods Hole,MA,"508,774",41.52,-70.66,834
2552,PO BOX,Menemsha,MA,508,41.34,-70.73,0
2553,PO BOX,Monument Beach,MA,508,41.71,-70.6,1031
2554,STANDARD,Nantucket,MA,"508,774",41.27,-70.1,7752
2556,STANDARD,North Falmouth,MA,508,41.64,-70.63,3327
2557,STANDARD,Oak Bluffs,MA,508,41.45,-70.56,2451
2558,PO BOX,Onset,MA,508,41.74,-70.66,1831
2559,STANDARD,Pocasset,MA,"508,774",41.69,-70.63,2864
2561,PO BOX,Sagamore,MA,508,41.78,-70.53,722
2562,STANDARD,Sagamore Beach,MA,508,41.79,-70.53,2870
2563,STANDARD,Sandwich,MA,"508,774",41.75,-70.49,9499
2564,PO BOX,Siasconset,MA,508,41.27,-70,0
2565,PO BOX,Silver Beach,MA,508,41.63,-70.64,0
2568,STANDARD,Vineyard Haven,MA,"508,774",41.45,-70.6,5903
2571,STANDARD,Wareham,MA,"508,774",41.76,-70.71,8360
2573,PO BOX,West Chop,MA,,41.45,-70.6,0
2574,PO BOX,West Falmouth,MA,508,41.6,-70.64,1002
2575,PO BOX,West Tisbury,MA,508,41.38,-70.67,1631
2576,STANDARD,West Wareham,MA,508,41.78,-70.75,3479
2584,PO BOX,Nantucket,MA,508,41.27,-70.1,1700
2601,STANDARD,Hyannis,MA,"508,774",41.65,-70.29,10685
2630,STANDARD,Barnstable,MA,"508,774",41.7,-70.3,1895
2631,STANDARD,Brewster,MA,"508,774",41.76,-70.08,8575
2632,STANDARD,Centerville,MA,"508,774",41.66,-70.34,9476
2633,STANDARD,Chatham,MA,"508,774",41.67,-69.96,3482
2634,PO BOX,Centerville,MA,508,41.66,-70.34,0
2635,STANDARD,Cotuit,MA,508,41.62,-70.44,3159
2636,STANDARD,Centerville,MA,508,41.64,-70.34,0
2637,PO BOX,Cummaquid,MA,508,41.7,-70.24,549
2638,STANDARD,Dennis,MA,"508,774",41.73,-70.2,2894
2639,STANDARD,Dennis Port,MA,508,41.66,-70.13,2683
2641,PO BOX,East Dennis,MA,508,41.74,-70.15,1381
2642,STANDARD,Eastham,MA,508,41.83,-69.96,3336
2643,PO BOX,East Orleans,MA,508,41.74,-69.98,1081
2644,STANDARD,Forestdale,MA,508,41.68,-70.5,3812
2645,STANDARD,Harwich,MA,"508,774",41.69,-70.07,8325
2646,STANDARD,Harwich Port,MA,508,41.66,-70.06,1742
2647,PO BOX,Hyannis Port,MA,508,41.64,-70.3,397
2648,STANDARD,Marstons Mills,MA,508,41.67,-70.4,6749
2649,STANDARD,Mashpee,MA,508,41.65,-70.48,12354
2650,STANDARD,North Chatham,MA,508,41.7,-69.95,861
2651,PO BOX,North Eastham,MA,508,41.84,-69.97,1499
2652,PO BOX,North Truro,MA,508,42.04,-70.09,718
2653,STANDARD,Orleans,MA,"508,774",41.79,-70,4418
2655,STANDARD,Osterville,MA,"508,774",41.62,-70.38,3222
2657,STANDARD,Provincetown,MA,"508,774",42.06,-70.2,3084
2659,STANDARD,South Chatham,MA,508,41.68,-70.02,985
2660,STANDARD,South Dennis,MA,508,41.7,-70.15,5219
2661,PO BOX,South Harwich,MA,508,41.67,-70.04,0
2662,PO BOX,South Orleans,MA,508,41.75,-69.99,840
2663,PO BOX,South Wellfleet,MA,508,41.89,-69.98,539
2664,STANDARD,South Yarmouth,MA,508,41.67,-70.2,8289
2666,PO BOX,Truro,MA,508,42,-70.06,1015
2667,STANDARD,Wellfleet,MA,"508,774",41.93,-70.03,2145
2668,STANDARD,West Barnstable,MA,508,41.7,-70.37,2937
2669,PO BOX,West Chatham,MA,508,41.68,-69.99,706
2670,STANDARD,West Dennis,MA,508,41.66,-70.16,1294
2671,STANDARD,West Harwich,MA,508,41.67,-70.11,971
2672,PO BOX,West Hyannisport,MA,508,41.66,-70.33,548
2673,STANDARD,West Yarmouth,MA,"508,774",41.65,-70.24,6986
2675,STANDARD,Yarmouth Port,MA,508,41.7,-70.22,5862
2702,STANDARD,Assonet,MA,"508,774",41.78,-71.06,3833
2703,STANDARD,Attleboro,MA,"401,508,617,774",41.93,-71.29,36164
2712,PO BOX,Chartley,MA,508,41.97,-71.18,0
2713,PO BOX,Cuttyhunk,MA,,41.45,-70.8,0
2714,PO BOX,Dartmouth,MA,508,41.56,-71,0
2715,STANDARD,Dighton,MA,"508,774",41.81,-71.11,2622
2717,STANDARD,East Freetown,MA,508,41.75,-70.97,4357
2718,STANDARD,East Taunton,MA,"508,774",41.87,-71.01,5968
2719,STANDARD,Fairhaven,MA,508,41.63,-70.9,13392
2720,STANDARD,Fall River,MA,"508,774",41.71,-71.1,22304
2721,STANDARD,Fall River,MA,"508,774",41.71,-71.1,18264
2722,PO BOX,Fall River,MA,508,41.71,-71.1,551
2723,STANDARD,Fall River,MA,"508,774",41.71,-71.1,10441
2724,STANDARD,Fall River,MA,508,41.71,-71.1,11903
2725,STANDARD,Somerset,MA,508,41.73,-71.15,2190
2726,STANDARD,Somerset,MA,508,41.73,-71.15,13724
2738,STANDARD,Marion,MA,"508,774",41.7,-70.76,4357
